1.047128548050899610e+01
1.148153621496882870e+01
1.258925411794167459e+01
1.380384264602885303e+01
1.513561248436207940e+01
1.659586907437560654e+01
1.819700858609983385e+01
1.995262314968879735e+01
2.187761623949553069e+01
2.398832919019490006e+01
2.630267991895381385e+01
2.884031503126605855e+01
3.162277660168379256e+01
3.467368504525316553e+01
3.801893963205612437e+01
4.168693834703355350e+01
4.570881896148751622e+01
5.011872336272722350e+01
5.495408738576245611e+01
6.025595860743577958e+01
6.606934480075958049e+01
7.244359600749898220e+01
7.943282347242814012e+01
8.709635899560805683e+01
9.549925860214358408e+01
1.047128548050899610e+02
1.148153621496882835e+02
1.258925411794167530e+02
1.380384264602883775e+02
1.513561248436207052e+02
1.659586907437559660e+02
1.819700858609982674e+02
1.995262314968878741e+02
2.187761623949551790e+02
2.398832919019489793e+02
2.630267991895381670e+02
2.884031503126605571e+02
3.162277660168379612e+02
3.801893963205612863e+02
4.168693834703354923e+02
5.011872336272724624e+02
