8.749363310452951126e-04
1.141850372566755034e-03
1.470703943277307246e-03
1.865557979546905720e-03
2.323964625353003299e-03
2.831921017232175153e-03
3.357090805572893188e-03
3.840265846818846640e-03
4.186619322761986339e-03
4.261104956503003471e-03
3.898968551034664998e-03
2.956621023064598397e-03
1.465497325654596672e-03
1.722036248823499704e-04
7.704184286039250651e-05
1.273786329295534259e-04
3.641326424029811548e-04
1.864304772527747289e-03
2.534724309863067848e-02
3.234872991477177884e-03
3.885585619048947947e-04
8.089278282397138753e-05
1.532432409334649748e-05
2.425391553928513133e-06
3.678645702498428705e-07
9.339876927416668195e-08
5.413734360804056678e-08
7.415273950428513672e-09
8.086010749863703495e-09
1.636287216832954527e-09
1.724628329036193009e-09
1.027629981109612345e-09
7.403714308296116542e-10
6.978290167936052057e-10
5.333988806199840838e-10
-8.626654945942391350e-12
2.483602212777213936e-11
4.052448376867801016e-10
4.372722184342592300e-10
-3.657236735676860917e-10
-1.768367674515047838e-10
